"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.41440295781663e-221,1.18504773859399,0.862,0.552,2.35540524565203e-217,"10","HSP90B1"
5.68575805152153e-221,0.927137752799506,0.459,0.13,9.4684928831988e-217,"10","NUDT5"
1.72005342733355e-220,1.36025886744049,0.716,0.299,2.86440497253857e-216,"10","TUBA1C"
1.77944320186893e-220,1.0562590539756,0.385,0.098,2.96330676407234e-216,"10","CDK6"
3.26785729108274e-220,1.22970209256964,0.26,0.051,5.44196274684009e-216,"10","FAM210B"
3.41078651384254e-219,1.09959952773608,0.504,0.155,5.67998278150198e-215,"10","TCEAL4"
5.40920471298459e-219,1.0342713316319,0.419,0.115,9.00794860853323e-215,"10","TMX4"
8.63913127725447e-218,0.965297452861397,0.272,0.055,1.43867453160119e-213,"10","AHI1"
1.14822489165664e-217,1.13321406532764,0.541,0.176,1.9121389120758e-213,"10","ATP6V1D"
4.55240806746907e-217,1.00190464889794,0.292,0.062,7.58112515475625e-213,"10","CALCOCO1"
1.98264610202249e-216,1.4050113306911,0.256,0.05,3.30170055369805e-212,"10","TMEM115"
1.8642382036379e-215,1.14984827676948,0.472,0.141,3.1045158805182e-211,"10","PLXNB2"
5.62638111197725e-215,1.19017687904351,0.432,0.122,9.36961246577571e-211,"10","IMPDH2"
2.59241243845378e-214,1.20038731807529,0.262,0.053,4.31714443375708e-210,"10","DAAM1"
9.43110934375977e-214,1.01712901160554,0.583,0.202,1.57056263901631e-209,"10","GTF2I"
1.55323145963763e-213,1.53137478897824,0.28,0.059,2.58659634973454e-209,"10","PINK1"
8.99535750083352e-213,1.25674978750239,0.447,0.13,1.49799688461381e-208,"10","TMED3"
1.09591578017475e-212,1.07749101811427,0.43,0.121,1.82502854872501e-208,"10","FAM177A1"
2.22724936621883e-212,1.40928179331652,0.464,0.141,3.70903836956422e-208,"10","CDK2AP1"
8.80938785381489e-211,0.854768778172175,0.399,0.107,1.46702735929579e-206,"10","CPNE3"
1.77788996350099e-210,1.14091788041143,0.786,0.373,2.9607201562182e-206,"10","TXN"
2.20532648953606e-210,1.40257562787004,0.261,0.053,3.6725302030244e-206,"10","DNAJB9"
6.4535581058448e-210,1.09196247349229,0.379,0.099,1.07471103136633e-205,"10","CYB5A"
6.57316641013237e-208,1.18744453901629,0.257,0.052,1.09462940227934e-203,"10","STK19"
9.95284832666501e-208,1.05759527162092,0.427,0.122,1.65744783183952e-203,"10","ERGIC1"
1.02945360624571e-206,1.12647500073875,0.409,0.114,1.71434909048098e-202,"10","NPEPPS"
1.60567252705998e-206,1.08994937723738,0.407,0.112,2.67392645931299e-202,"10","EBNA1BP2"
4.39281030425912e-206,1.20120671503464,0.42,0.12,7.31534699968272e-202,"10","TGM2"
2.64500553910221e-205,1.01423787997273,0.286,0.063,4.40472772426691e-201,"10","CETN2"
8.96394418431654e-205,1.52198007206665,0.266,0.056,1.49276562501423e-200,"10","ABHD5"
1.22417787125312e-204,1.10584680796027,0.323,0.077,2.03862340899782e-200,"10","SPART"
2.10335898853105e-203,1.1515181994236,0.335,0.083,3.50272372360076e-199,"10","CASC4"
2.11060152317997e-203,0.828772833002122,0.257,0.053,3.5147847165516e-199,"10","CASK"
7.7193004336268e-203,1.4190444446567,0.262,0.055,1.28549510121187e-198,"10","ABCB8"
6.9059586392803e-202,1.01978314545788,0.435,0.127,1.15004929219935e-197,"10","DYNC1LI2"
1.29869547744251e-201,1.28828063658439,0.328,0.081,2.16271757858501e-197,"10","TAX1BP3"
7.90420669947829e-201,1.03317621611103,0.269,0.057,1.31628754166412e-196,"10","UFSP2"
1.70557734230844e-200,0.988099753917199,0.35,0.089,2.84029794814625e-196,"10","DDX1"
2.69155678650729e-200,1.2290996338657,0.796,0.431,4.4822495165706e-196,"10","RTN4"
4.22281050911836e-200,1.17194801744898,0.259,0.054,7.03224634083481e-196,"10","GLT8D1"
5.55631922839729e-199,1.13074956232173,0.481,0.151,9.25293841105001e-195,"10","YIPF3"
2.57232017848898e-197,1.35026164414871,0.324,0.08,4.28368479323769e-193,"10","PGM2"
2.60293167346446e-197,1.41020489215076,0.269,0.059,4.33466211582037e-193,"10","PPP4R1"
5.84506058005903e-197,1.24083282359053,0.778,0.403,9.73377938397231e-193,"10","AHNAK"
5.89546659490809e-197,1.05589646494393,0.447,0.136,9.81772052050044e-193,"10","PHACTR2"
1.29770084783955e-195,1.01109314412157,0.482,0.153,2.16106122190721e-191,"10","SAR1A"
4.22157882887768e-195,1.1377933976764,0.72,0.316,7.03019522373001e-191,"10","LAPTM4A"
7.13002062192944e-195,0.99194772771814,0.534,0.18,1.18736233416991e-190,"10","SURF4"
8.82725196738925e-195,1.09201770187324,0.812,0.434,1.47000227012933e-190,"10","P4HB"
2.37058551874368e-194,1.08634813046819,0.309,0.074,3.94773606436385e-190,"10","SEC23A"
2.94367442921107e-194,1.27074674346846,0.322,0.081,4.90210102696519e-190,"10","THBD"
6.28937705855473e-194,0.860700160112297,0.624,0.235,1.04736996156112e-189,"10","GYPC"
2.41787313166446e-193,1.22999321605914,0.751,0.367,4.02648412616083e-189,"10","TPM4"
3.55260147455825e-193,0.926221728957895,0.497,0.163,5.91614723558185e-189,"10","PLAAT3"
7.89692238065326e-192,0.942324360111951,0.456,0.14,1.31507448405019e-187,"10","SEC63"
1.05621480637013e-191,0.782991998420468,0.99,0.901,1.75891451704818e-187,"10","GAPDH"
5.24895537321503e-191,1.08893244779827,0.368,0.1,8.74108538301499e-187,"10","RARS"
6.40435703104473e-191,1.3980054671452,0.27,0.061,1.06651757637988e-186,"10","CDCP1"
9.18805630981148e-191,1.0756845135045,0.751,0.36,1.5300870172729e-186,"10","FIS1"
2.52115744331718e-190,1.06947708739747,0.475,0.151,4.19848349035609e-186,"10","RPS6KA3"
4.03019829843578e-190,0.996589427671381,0.416,0.122,6.7114892263851e-186,"10","CHID1"
4.53170224033109e-190,0.785301961452541,0.438,0.132,7.54664374082336e-186,"10","STMN1"
8.69764365186288e-190,0.95253463970168,0.316,0.078,1.44841859734473e-185,"10","KNOP1"
1.43718337387182e-189,1.25933469181268,0.332,0.086,2.39334147250874e-185,"10","UGCG"
3.78655276891376e-189,1.1179296040053,0.321,0.081,6.30574632607208e-185,"10","CBX1"
9.48622350338481e-189,1.43174661516962,0.329,0.085,1.57974080001867e-184,"10","KIF1B"
4.3995031371267e-188,0.887450254538002,0.263,0.058,7.3264925742571e-184,"10","PLEKHA1"
5.47865300926659e-188,1.049949658974,0.324,0.082,9.12360085633166e-184,"10","FAF2"
6.91986931535218e-188,1.16578706618042,0.571,0.214,1.1523658370856e-183,"10","PLEC"
1.1401901808116e-187,1.22011429266267,0.318,0.081,1.89875870810555e-183,"10","ERI3"
2.84129687437604e-187,1.11170578737189,0.438,0.134,4.73161168489842e-183,"10","B4GALT1"
1.06493822041839e-186,1.15326494837859,0.51,0.176,1.77344161846275e-182,"10","C1orf122"
2.93843254072329e-186,1.15422326924666,0.36,0.099,4.8933717100665e-182,"10","HRAS"
3.15322334090182e-186,1.15796343106695,0.405,0.119,5.2510628296038e-182,"10","PPFIA1"
4.62736807499768e-186,1.04673186514693,0.266,0.059,7.70595605529363e-182,"10","FPGS"
1.29616418669209e-185,1.15127518111651,0.709,0.345,2.15850222009833e-181,"10","FLNA"
1.9809336423109e-185,1.02170386813981,0.455,0.143,3.29884879454035e-181,"10","AHCYL1"
2.97039426890591e-185,0.93398885359231,0.346,0.092,4.94659757600902e-181,"10","YIPF5"
7.95052219535901e-185,1.1976256053701,0.269,0.061,1.32400046119314e-180,"10","PRRC1"
1.6071728636464e-184,1.0883211746382,0.611,0.244,2.67642496983034e-180,"10","TRAM1"
3.4179792011491e-184,1.03179595212902,0.422,0.129,5.69196076367359e-180,"10","SIL1"
1.34016018003246e-183,1.13168539165787,0.451,0.142,2.23176874780805e-179,"10","VEGFB"
1.42446597547044e-183,0.79531975879752,0.342,0.09,2.37216318895092e-179,"10","CFAP97"
2.44228858431595e-183,0.987798173726707,0.57,0.213,4.06714317946135e-179,"10","ALKBH7"
2.99401966231474e-183,1.03019197303469,0.705,0.308,4.98594094365273e-179,"10","YWHAE"
4.07645240283005e-183,1.19337774569562,0.309,0.078,6.78851618643288e-179,"10","CREB3"
2.15404171742808e-182,0.742379008849884,0.514,0.173,3.58712567203298e-178,"10","MZT2A"
3.00152426670068e-182,1.06632109569905,0.658,0.271,4.99843836133664e-178,"10","HM13"
5.19463768786909e-182,1.09929100595813,0.688,0.317,8.6506301416084e-178,"10","UBXN4"
5.7876334733107e-182,1.02177137553592,0.637,0.264,9.63814602310432e-178,"10","RAB2A"
6.16542149211004e-182,0.829916144754379,0.374,0.104,1.02672764108108e-177,"10","USP22"
2.01426775975657e-181,1.33422207529395,0.272,0.063,3.35436010032262e-177,"10","G6PC3"
1.41256264381024e-180,1.07703267186189,0.523,0.182,2.35234057073719e-176,"10","RRAS"
2.52224122721413e-180,1.07995120453793,0.49,0.164,4.20028831567969e-176,"10","ADAM9"
3.19860645123296e-180,1.33257251973089,0.264,0.061,5.32663932323825e-176,"10","SLC39A6"
2.12697562169524e-179,0.944610190330429,0.554,0.201,3.54205250280908e-175,"10","SELENOS"
2.59937770580321e-179,0.952534770212024,0.352,0.097,4.32874369347409e-175,"10","GNL3"
6.91465769576207e-179,1.50608184565867,0.336,0.092,1.15149794607526e-174,"10","GAS6"
7.7588265417419e-179,1.26588162396253,0.263,0.06,1.29207738399628e-174,"10","ALG2"
3.66701095505847e-178,1.05898442700353,0.33,0.087,6.10667334345887e-174,"10","MAPK3"
1.05500032787949e-177,1.06469810488305,0.423,0.131,1.75689204601772e-173,"10","EEA1"
1.09514358337793e-177,0.839599629490347,0.293,0.072,1.82374260939927e-173,"10","GNL1"
2.88116083640431e-177,0.771074518652236,0.606,0.228,4.7979971408641e-173,"10","PLP2"
7.53757854485858e-177,0.799093200420689,0.949,0.712,1.2552329550753e-172,"10","CD63"
2.62495118887644e-176,0.743329395274473,0.464,0.151,4.37133121483593e-172,"10","DNAJC1"
2.9076275903272e-176,1.00669282210178,0.301,0.075,4.84207222617188e-172,"10","EBPL"
7.22270538691251e-176,1.09048646764246,0.263,0.061,1.20279712808254e-171,"10","CCNG1"
1.26002418361506e-175,1.24868473379255,0.285,0.069,2.09831827297417e-171,"10","RIPOR1"
1.54148989217711e-175,0.989145707595618,0.531,0.19,2.56704311744255e-171,"10","MLF2"
6.95570445554744e-175,0.768279800560271,0.385,0.112,1.15833346298232e-170,"10","HMOX2"
8.29085031454934e-175,0.829141688564348,0.305,0.078,1.3806753028819e-170,"10","DLG1"
1.70763435417387e-174,0.963801543756508,0.526,0.186,2.84372349000574e-170,"10","ARPC1A"
2.42148794251516e-174,0.914675265244814,0.447,0.142,4.03250387067049e-170,"10","FXR1"
4.60090657448883e-174,1.14138493515714,0.277,0.067,7.66188971849624e-170,"10","SMC2"
2.3546054420786e-173,0.913369932755174,0.357,0.101,3.9211244426935e-169,"10","AIDA"
3.65317745764225e-173,0.978594751384327,0.458,0.15,6.08363642021163e-169,"10","ATP2A2"
4.53494325613534e-173,1.03288660786085,0.28,0.068,7.55204100444217e-169,"10","IARS"
6.60391418319207e-173,1.15788470167281,0.258,0.06,1.09974982892697e-168,"10","FAM234A"
2.20356913329629e-172,0.858063757117218,0.546,0.197,3.6696036776783e-168,"10","PDCD5"
8.5646529025235e-172,1.25104925489733,0.279,0.068,1.42627164785724e-167,"10","BTG3"
9.14260805763972e-172,0.905183467429712,0.484,0.166,1.52251851983874e-167,"10","COPB1"
1.18634597080235e-171,1.00508589838095,0.421,0.132,1.97562194517716e-167,"10","EI24"
2.17587128722721e-171,1.09248745880698,0.397,0.121,3.62347845461947e-167,"10","RRAGA"
4.93568703479642e-171,0.991591052278677,0.689,0.312,8.21939961904647e-167,"10","PRDX6"
1.36058985247525e-170,1.11585480531857,0.68,0.303,2.26579028132704e-166,"10","MYDGF"
1.88109799913035e-169,1.09205776445214,0.356,0.103,3.13259249795177e-165,"10","ANKLE2"
5.0200864990624e-169,1.36655169906548,0.353,0.102,8.35995004688862e-165,"10","NRP2"
2.86739391017877e-167,0.913712678330547,0.685,0.298,4.7750710786207e-163,"10","TMED10"
4.43409730138419e-167,0.865122883563014,0.35,0.099,7.38410223599509e-163,"10","PPP2R2A"
5.61585833619556e-167,0.72915910413193,0.523,0.187,9.35208888726646e-163,"10","MESD"
6.9978099008549e-167,0.969132415452206,0.606,0.248,1.16534528278937e-162,"10","MLEC"
9.17333472314e-167,0.93641949037172,0.664,0.289,1.5276354314445e-162,"10","KTN1"
1.19351176946088e-166,0.833175381193411,0.355,0.102,1.9875551496832e-162,"10","PWP1"
4.03302090213289e-166,0.906843650384021,0.35,0.1,6.7161897083219e-162,"10","CDK4"
4.9269552886736e-166,0.828254594702183,0.356,0.102,8.20485864222815e-162,"10","ZKSCAN1"
2.5612573330619e-165,1.11548083970515,0.288,0.073,4.26526183674798e-161,"10","CCDC6"
7.61260753792459e-165,1.00798795596389,0.26,0.062,1.26772753329058e-160,"10","LRRC41"
2.37597361888472e-164,0.677308109142699,0.303,0.079,3.95670886752872e-160,"10","SLC39A10"
5.2571540791214e-164,0.711765648602302,0.453,0.149,8.75473868796086e-160,"10","POLR2I"
6.65857061529394e-164,0.690288567708881,0.278,0.069,1.1088517645649e-159,"10","MPRIP"
2.20973397776703e-163,0.937110630408844,0.338,0.095,3.67986999317544e-159,"10","WDR13"
2.26217807117578e-163,0.72779688049001,0.589,0.223,3.76720514192902e-159,"10","PPA1"
2.28931997187429e-163,1.09297945376026,0.362,0.107,3.81240454916226e-159,"10","NME4"
2.90222863301103e-163,0.909916241767288,0.501,0.177,4.83308134255327e-159,"10","FUNDC2"
1.3274555863333e-162,0.885049140830655,0.4,0.125,2.21061178792085e-158,"10","RNF10"
2.71940287306059e-162,0.889573883395319,0.353,0.103,4.5286216045078e-158,"10","MVB12A"
6.15851716991665e-162,0.790341744211516,0.3,0.079,1.02557786430622e-157,"10","KPNA6"
2.13792022528325e-161,0.803711568872509,0.421,0.135,3.5602785511642e-157,"10","MMADHC"
2.48369197153561e-161,0.9361689452079,0.286,0.073,4.13609224019824e-157,"10","COQ4"
2.66230084364519e-161,0.892026725392582,0.416,0.133,4.43352959492234e-157,"10","DDRGK1"
3.39507009563326e-161,0.961372823864205,0.76,0.391,5.65381023025806e-157,"10","DAD1"
7.21972861232346e-161,0.795513543475369,0.386,0.119,1.20230140581023e-156,"10","ARL2BP"
9.16700402421918e-161,1.03208609677691,0.335,0.096,1.52658118015322e-156,"10","LMF2"
2.78164634290208e-159,1.06447797240147,0.629,0.266,4.63227565483483e-155,"10","KDELR2"
6.42657854511665e-159,1.19603212847468,0.269,0.068,1.07021812511828e-154,"10","ESYT2"
7.702074531217e-159,1.05991384451159,0.404,0.13,1.28262647168357e-154,"10","ADAM15"
9.91766591516759e-159,0.834843088349507,0.361,0.107,1.65158890485286e-154,"10","ARMCX3"
1.24221031351144e-158,0.81199603315086,0.33,0.093,2.0686528350906e-154,"10","SRPRB"
1.86763968523537e-158,0.74997824609702,0.356,0.105,3.11018036782246e-154,"10","HUWE1"
2.89284368983279e-158,0.977897879610662,0.286,0.075,4.81745259667854e-154,"10","PNPLA2"
3.19676157582305e-158,0.831069939697467,0.518,0.192,5.32356705221813e-154,"10","HEBP2"
4.87096294166405e-158,0.819154292069458,0.589,0.232,8.11161458675315e-154,"10","MRFAP1"
9.14735248079181e-158,0.850853617896244,0.478,0.168,1.52330860862626e-153,"10","EPRS"
9.74328408621479e-158,0.939621292997972,0.531,0.201,1.62254909887735e-153,"10","TMOD3"
2.46234879319114e-157,0.823897161845595,0.336,0.096,4.1005494453012e-153,"10","ALDH9A1"
2.78453747795207e-157,0.811012306741367,0.397,0.125,4.63709026203358e-153,"10","USP9X"
2.98216158148574e-157,0.826918392385936,0.557,0.216,4.96619368164821e-153,"10","ERGIC3"
4.15690622668932e-157,0.884183145215454,0.522,0.193,6.92249593930572e-153,"10","CCT2"
5.58248445495409e-157,1.05580271218707,0.629,0.276,9.29651136283504e-153,"10","OSTC"
6.92236429333314e-157,0.855934296599074,0.414,0.135,1.15278132576877e-152,"10","ATXN10"
7.60991300044656e-157,0.89773318440921,0.664,0.298,1.26727881196437e-152,"10","HSPD1"
1.16177503837961e-156,0.956659005468196,0.757,0.399,1.93470397141356e-152,"10","AP2M1"
1.42048111507817e-156,0.869956404165346,0.465,0.161,2.36552720093968e-152,"10","HDGF"
7.10864923168335e-156,0.80233468811789,0.421,0.138,1.18380335655223e-151,"10","AFF4"
7.65462269481041e-156,1.09766223471758,0.318,0.09,1.27472431736678e-151,"10","VAT1"
8.60502852679692e-156,0.911013885292866,0.982,0.843,1.43299540056749e-151,"10","VIM"
2.36345021575033e-155,0.627203903664466,0.368,0.111,3.93585364428902e-151,"10","ST3GAL1"
3.80525068465043e-155,0.792216568476233,0.374,0.115,6.33688396514837e-151,"10","USO1"
1.24032550911477e-154,0.622571410097688,0.464,0.158,2.06551407032882e-150,"10","UTRN"
1.9104633650601e-154,0.73893537672179,0.891,0.59,3.18149464183458e-150,"10","GSTP1"
1.93257772291279e-154,0.718628417220467,0.272,0.069,3.21832168196667e-150,"10","GOPC"
2.31405506307719e-154,0.96278511530056,0.288,0.077,3.85359589654245e-150,"10","IMPAD1"
1.13172426191612e-153,0.989451771605131,0.31,0.086,1.88466041336891e-149,"10","COPG1"
1.18714207936143e-153,0.926898296142672,0.605,0.249,1.97694770476059e-149,"10","HIF1A"
4.86671883337677e-153,0.896926773784196,0.824,0.492,8.10454687322233e-149,"10","SLC25A3"
5.71807097031307e-153,0.898796088230326,0.314,0.088,9.52230358686235e-149,"10","PAIP1"
6.91710991627818e-153,1.25535215547116,0.274,0.071,1.15190631435781e-148,"10","PLOD1"
8.99064473998968e-153,0.871142647851389,0.632,0.272,1.49721206855048e-148,"10","VCP"
9.90892025074576e-153,0.850968727264429,0.415,0.135,1.65013248935669e-148,"10","ZNF593"
1.26823526485121e-152,1.12308594616124,0.313,0.088,2.11199218655671e-148,"10","KIFC3"
1.37929176753184e-152,0.991457769590202,0.775,0.429,2.29693458047077e-148,"10","RNH1"
5.5860827996554e-152,0.92172146464326,0.365,0.113,9.30250368626613e-148,"10","AP1S1"
1.38516830897285e-150,0.950708895730914,0.286,0.077,2.30672078493248e-146,"10","GMPPA"
3.71923027611304e-150,0.990268178643036,0.265,0.068,6.19363417881104e-146,"10","OGFOD3"
5.53866286615974e-150,0.894868151911443,0.685,0.319,9.22353527101582e-146,"10","NUCKS1"
2.91001753784827e-149,0.784353135740078,0.509,0.189,4.84605220577873e-145,"10","NDUFV1"
9.7262152004079e-149,0.851458205343398,0.366,0.114,1.61970661732393e-144,"10","DNAJC10"
1.00307049774462e-148,0.874287419665205,0.312,0.089,1.67041329989411e-144,"10","TMEM18"
2.28889738168341e-148,0.994448115670323,0.265,0.069,3.81170080971738e-144,"10","DESI2"
2.46588413824505e-148,0.624218638795591,0.991,0.996,4.10643685541949e-144,"10","MT-CO3"
3.76238547980096e-148,0.90322075560116,0.345,0.104,6.26550053951254e-144,"10","WDR45"
6.96605315260176e-148,0.840053523056284,0.435,0.15,1.16005683150277e-143,"10","MFSD10"
1.07406818528298e-147,0.891838249398388,0.567,0.229,1.78864574895175e-143,"10","EIF4G1"
3.51815857983179e-147,0.866025282634879,0.592,0.246,5.85878948299388e-143,"10","CTNNA1"
3.69709711437646e-147,0.648716597139542,0.301,0.084,6.15677582457112e-143,"10","PPIL4"
8.44382835861462e-147,0.917817834836527,0.408,0.137,1.40615073656009e-142,"10","OLA1"
5.65661188961072e-146,0.973892247877992,0.289,0.08,9.41995577976874e-142,"10","DCUN1D5"
5.70599055346811e-146,0.935128681373843,0.312,0.09,9.50218606869045e-142,"10","MALSU1"
8.03959958309264e-146,1.04553266889587,0.31,0.09,1.33883451857242e-141,"10","COPS2"
9.14037088984334e-146,0.830977770932531,0.307,0.087,1.52214596428561e-141,"10","MAN1B1"
2.44177817832464e-145,1.17465104351347,0.263,0.069,4.06629320036402e-141,"10","CMAS"
1.43496567154032e-144,0.97445422480167,0.254,0.065,2.3896483328161e-140,"10","RHBDD2"
1.98773411634843e-144,0.663388906975022,0.463,0.165,3.31017362395504e-140,"10","MT-ND6"
2.2511402219788e-144,0.863462450628992,0.55,0.22,3.7488238116613e-140,"10","PSMD2"
3.12508542174255e-144,0.954997834732855,0.31,0.09,5.20420475282788e-140,"10","KDSR"
7.17292560338556e-144,1.09934464365064,0.252,0.065,1.1945073007318e-139,"10","NAGLU"
3.56518866008369e-143,0.664554776744824,0.364,0.114,5.93710867563737e-139,"10","ANKRD17"
1.24110514335493e-142,0.961996723574846,0.456,0.165,2.06681239522897e-138,"10","MSRB2"
1.2691541216669e-142,0.775012611303535,0.667,0.297,2.11352235881189e-138,"10","NDUFS8"
1.48042618220649e-142,0.694605014750659,0.359,0.113,2.46535372122846e-138,"10","PDHB"
9.9747266353527e-142,1.10251063930597,0.253,0.065,1.66109122658529e-137,"10","RNF11"
1.47992564105229e-141,0.646632926876877,0.284,0.078,2.46452017004438e-137,"10","ARL14EP"
3.6723629862347e-141,1.07679398380016,0.313,0.092,6.11558608097665e-137,"10","PAPSS2"
3.86231036147365e-141,0.769893402800118,0.457,0.164,6.43190544496208e-137,"10","SND1"
6.59472987969353e-141,0.869285014645813,0.411,0.141,1.09822036686536e-136,"10","SEC13"
9.41586443749093e-141,0.570035291705578,0.386,0.125,1.56802390477537e-136,"10","TRIP11"
1.14395041829773e-140,1.01668804213488,0.298,0.086,1.90502063159121e-136,"10","ALDH3A2"
1.56974296469826e-140,0.684447589473613,0.27,0.073,2.61409295911202e-136,"10","PUM3"
2.82033677918165e-140,0.714336636134028,0.412,0.141,4.69670683837121e-136,"10","PRKCSH"
2.94106291627375e-140,0.56301590876285,0.257,0.067,4.89775207447067e-136,"10","HPF1"
7.52993853459941e-140,0.722034985658907,0.251,0.065,1.25396066416684e-135,"10","ERG28"
1.03957247220485e-139,0.898307513570358,0.432,0.153,1.73120003796273e-135,"10","RAD23B"
4.58790932743545e-139,1.03548441951785,0.497,0.195,7.64024540297825e-135,"10","TMEM176B"
5.67703945670265e-139,0.981627911992007,0.65,0.296,9.45397380724692e-135,"10","SQSTM1"
1.38066503234571e-138,0.890532618202661,0.339,0.105,2.29922147836532e-134,"10","ARL3"
6.39661849642817e-138,0.909790499005792,0.308,0.091,1.06522887821018e-133,"10","STK25"
8.88830191133018e-138,0.770055575228398,0.426,0.149,1.48016891729381e-133,"10","TMEM205"
1.14844283159039e-137,1.00618226603964,0.263,0.071,1.91250184744747e-133,"10","SCYL1"
1.27714259807179e-137,0.700370145802568,0.435,0.154,2.12682556856895e-133,"10","STAU1"
1.3878648096365e-137,0.775251139356796,0.489,0.184,2.31121126748766e-133,"10","PRMT1"
1.41382256969044e-137,0.9045944103372,0.281,0.079,2.35443872530549e-133,"10","SLC20A1"
2.42812380851666e-137,0.549474330363675,0.408,0.138,4.0435545783228e-133,"10","HECTD1"
4.46492973207186e-137,0.675178626393809,0.347,0.108,7.43544748281927e-133,"10","PDE4DIP"
1.22422308274996e-136,0.702297692171095,0.339,0.106,2.0386986997035e-132,"10","JAGN1"
1.77749677335577e-136,0.882316303089636,0.484,0.184,2.96006537666937e-132,"10","SDF4"
3.04055798556121e-136,0.672978431301992,0.478,0.179,5.06344121335508e-132,"10","EMC4"
5.77703136869711e-136,0.808515854845134,0.319,0.097,9.6204903382913e-132,"10","TNPO1"
1.31948149983068e-135,0.671457785751174,0.542,0.216,2.19733254166803e-131,"10","COPS6"
1.83982215911635e-135,0.730382627740115,0.393,0.133,3.06385584157646e-131,"10","UBA1"
2.71326637556168e-135,0.741545567738279,0.369,0.121,4.51840249522287e-131,"10","GANAB"
2.90394130485308e-134,0.684436257626836,0.373,0.123,4.83593345497184e-130,"10","PPP4R2"
3.65691983247753e-134,0.877951848991194,0.34,0.107,6.08986859702483e-130,"10","ECI1"
2.0247203018352e-133,0.806045014421886,0.374,0.125,3.37176671864617e-129,"10","ARCN1"
5.50795612145925e-133,0.586706935892712,0.437,0.155,9.17239932906608e-129,"10","MGMT"
9.20774124860318e-133,0.913316928077648,0.372,0.124,1.53336515012989e-128,"10","HSD17B12"
1.47856168297192e-132,0.722683621619777,0.862,0.587,2.46224877065315e-128,"10","EEF2"
2.78265543999019e-132,0.79917598050513,0.589,0.253,4.63395610421566e-128,"10","MVP"
2.97769806918735e-132,0.71134679694809,0.272,0.076,4.95876059461769e-128,"10","RUVBL2"
3.13951259942148e-132,0.829051631975156,0.263,0.072,5.22823033181659e-128,"10","COPS8"
1.13471594068569e-131,0.817289290043985,0.282,0.081,1.88964245602388e-127,"10","NFE2L1"
1.41301731914677e-131,0.789102614622418,0.356,0.118,2.35309774157512e-127,"10","LGALS8"
2.61169292983542e-131,1.10243323507971,0.545,0.233,4.34925223605493e-127,"10","TNFRSF1A"
1.0989987070293e-130,0.744227223122252,0.389,0.134,1.83016254681589e-126,"10","SPAG9"
1.81010467494786e-130,0.659823320043092,0.267,0.074,3.01436731519067e-126,"10","NCOA7"
2.46286683080597e-130,0.77326392698172,0.286,0.083,4.10141213334118e-126,"10","GOLGA3"
7.49480434215854e-130,0.822366391493648,0.307,0.093,1.24810976709966e-125,"10","MRPL37"
8.18152746700002e-130,0.657554394448188,0.482,0.183,1.36246976907951e-125,"10","NT5C"
8.57640585853657e-130,0.985683967022401,0.272,0.078,1.4282288676221e-125,"10","ZMPSTE24"
1.2235090342121e-129,0.570982451543998,0.393,0.134,2.03750959467341e-125,"10","TBL1XR1"
1.67204266619386e-129,0.805540028057141,0.376,0.128,2.78445265201263e-125,"10","TM2D2"
2.78032025048962e-129,0.928091847759912,0.347,0.114,4.63006731314036e-125,"10","DAP"
3.20199027788562e-129,0.742844211460982,0.503,0.199,5.33227440976291e-125,"10","ACAA2"
4.57185624965946e-129,0.848734191874765,0.325,0.103,7.61351221255789e-125,"10","RIC8A"
4.644074260495e-129,0.866120934801895,0.457,0.173,7.73377686600232e-125,"10","GPAA1"
6.52666606531637e-129,0.880288283884704,0.252,0.069,1.08688569985714e-124,"10","ZBTB43"
7.41123775961423e-129,0.649564617566493,0.542,0.22,1.23419342410856e-124,"10","TTC3"
1.77567878761845e-128,0.744368569038135,0.35,0.115,2.957037885021e-124,"10","MLXIP"
5.20637364881737e-128,0.791959202167608,0.672,0.323,8.67017403737557e-124,"10","TMED9"
6.13290557723387e-128,0.617332585830383,0.477,0.183,1.02131276577676e-123,"10","TRAPPC2L"
1.66883067685651e-127,0.706393512267394,0.348,0.114,2.77910372616914e-123,"10","TCEAL8"
4.48402726696796e-127,0.738380353965255,0.638,0.287,7.46725060768174e-123,"10","EIF1AX"
7.46751578695622e-127,0.690170677849503,0.347,0.113,1.24356540400182e-122,"10","PAFAH1B2"
1.62671326900332e-126,0.852597296744518,0.361,0.122,2.70896560687122e-122,"10","ACBD3"
2.71771620574426e-126,0.707032042647387,0.47,0.179,4.52581279742592e-122,"10","JOSD2"
7.57655289171206e-126,0.915296716018755,0.382,0.132,1.26172335305681e-121,"10","HOMER3"
1.85412892283662e-125,0.909883902340925,0.454,0.175,3.08768089519983e-121,"10","IL18"
2.26409413251132e-125,0.725693757374652,0.301,0.092,3.77039595887111e-121,"10","CDIPT"
2.52073815402037e-125,0.611270844603647,0.522,0.208,4.19778524789012e-121,"10","PPP2R1A"
3.34118887921198e-125,0.505443104584357,0.361,0.12,5.56408184055171e-121,"10","RIF1"
4.1759930700477e-125,0.958361608622248,0.254,0.072,6.95428125955044e-121,"10","TGIF1"
2.00325817994409e-124,0.865527878108777,0.257,0.072,3.33602584706089e-120,"10","ERC1"
